query,work_A,work_B,df_pred,present,p_present_hier,p_present_kn
153,dcml-beethoven_piano_sonatas-op-22,kern-humdrum-haydn-quartets-op64n5,0.19745222929936307,0,0.5751705311717555,0.7148748235201506
153,dcml-beethoven_piano_sonatas-op-22,kern-humdrum-haydn-quartets-op64n6,0.19745222929936307,0,0.7699670086605895,0.8838409767427591
153,dcml-beethoven_piano_sonatas-op-22,kern-humdrum-haydn-quartets-op71n1,0.19745222929936307,1,0.7772208514322652,0.8914036453915037
153,dcml-beethoven_piano_sonatas-op-22,kern-humdrum-haydn-quartets-op71n2,0.19745222929936307,0,0.7607421456839212,0.87743818542718
153,dcml-beethoven_piano_sonatas-op-22,kern-humdrum-haydn-quartets-op71n3,0.19745222929936307,1,0.8495847315203104,0.9381781745332457
153,dcml-beethoven_piano_sonatas-op-22,kern-humdrum-haydn-quartets-op74n1,0.19745222929936307,0,0.865487902178696,0.9466185410887937
153,dcml-beethoven_piano_sonatas-op-22,kern-humdrum-haydn-quartets-op74n2,0.19745222929936307,0,0.771217321027337,0.8846028373138909
153,dcml-beethoven_piano_sonatas-op-22,kern-humdrum-haydn-quartets-op74n3,0.19745222929936307,0,0.61749568085089,0.7555407201040762
153,dcml-beethoven_piano_sonatas-op-22,kern-humdrum-haydn-quartets-op76n1,0.19745222929936307,0,0.7689470755111911,0.8829556546184175
153,dcml-beethoven_piano_sonatas-op-22,kern-humdrum-haydn-quartets-op76n2,0.19745222929936307,0,0.6298373846856771,0.7670179547419894
153,dcml-beethoven_piano_sonatas-op-22,kern-humdrum-haydn-quartets-op76n3,0.19745222929936307,0,0.4426311522493698,0.5757674635166946
153,dcml-beethoven_piano_sonatas-op-22,kern-humdrum-haydn-quartets-op76n4,0.19745222929936307,0,0.8181410292786713,0.9177932561945688
153,dcml-beethoven_piano_sonatas-op-22,kern-humdrum-haydn-quartets-op76n5,0.19745222929936307,0,0.8435345026558037,0.9337723985859984
153,dcml-beethoven_piano_sonatas-op-22,kern-humdrum-haydn-quartets-op76n6,0.19745222929936307,0,0.6523213878005609,0.7874149129029624
153,dcml-beethoven_piano_sonatas-op-22,kern-humdrum-haydn-quartets-op77n1,0.19745222929936307,0,0.8194282613966241,0.9183737597513091
153,dcml-beethoven_piano_sonatas-op-22,kern-humdrum-haydn-quartets-op77n2,0.19745222929936307,0,0.6921953652135727,0.8221098903193492
153,dcml-beethoven_piano_sonatas-op-22,kern-humdrum-haydn-symphonies-sym099,0.19745222929936307,0,0.9822395733896575,0.9971819767905692
153,dcml-beethoven_piano_sonatas-op-22,kern-humdrum-haydn-symphonies-sym100,0.19745222929936307,0,0.9874912722445094,0.9983073258022962
